"22829";"51536";"+41.389941";"-095.372891";"HANCOCK";"IA";"POTTAWATTAMIE";"STANDARD"
"22830";"51537";"+41.667566";"-095.290870";"HARLAN";"IA";"SHELBY";"STANDARD"
"22831";"51540";"+41.013156";"-095.500756";"HASTINGS";"IA";"MILLS";"STANDARD"
"22832";"51541";"+41.129330";"-095.453376";"HENDERSON";"IA";"MILLS";"STANDARD"
"22833";"51542";"+41.435092";"-095.831903";"HONEY CREEK";"IA";"POTTAWATTAMIE";"STANDARD"
"22834";"51543";"+41.657834";"-095.044476";"KIMBALLTON";"IA";"AUDUBON";"STANDARD"
"22835";"51544";"+41.252785";"-095.098198";"LEWIS";"IA";"CASS";"STANDARD"
"22836";"51545";"+41.787434";"-096.005056";"LITTLE SIOUX";"IA";"HARRISON";"STANDARD"
"22837";"51546";"+41.657856";"-095.786047";"LOGAN";"IA";"HARRISON";"STANDARD"
"22838";"51548";"+41.377671";"-095.599683";"MC CLELLAND";"IA";"POTTAWATTAMIE";"STANDARD"
"22839";"51549";"+41.327892";"-095.514083";"MACEDONIA";"IA";"POTTAWATTAMIE";"STANDARD"
"22840";"51550";"+41.693412";"-095.889638";"MAGNOLIA";"IA";"HARRISON";"STANDARD"
"22841";"51551";"+41.006817";"-095.594792";"MALVERN";"IA";"MILLS";"STANDARD"
"22842";"51552";"+41.447152";"-095.104078";"MARNE";"IA";"CASS";"STANDARD"
"22843";"51553";"+41.404922";"-095.549781";"MINDEN";"IA";"POTTAWATTAMIE";"STANDARD"
"22844";"51554";"+41.141404";"-095.700491";"MINEOLA";"IA";"MILLS";"PO BOX ONLY"
"22845";"51555";"+41.605102";"-095.908803";"MISSOURI VALLEY";"IA";"HARRISON";"STANDARD"
"22846";"51556";"+41.643973";"-096.013027";"MODALE";"IA";"HARRISON";"STANDARD"
"22847";"51557";"+41.739098";"-095.995770";"MONDAMIN";"IA";"HARRISON";"STANDARD"
"22848";"51558";"+41.939436";"-095.853673";"MOORHEAD";"IA";"MONONA";"STANDARD"
"22849";"51559";"+41.390749";"-095.583086";"NEOLA";"IA";"POTTAWATTAMIE";"STANDARD"
"22850";"51560";"+41.324842";"-095.422978";"OAKLAND";"IA";"POTTAWATTAMIE";"STANDARD"
"22851";"51561";"+41.011257";"-095.808797";"PACIFIC JUNCTION";"IA";"MILLS";"STANDARD"
"22852";"51562";"+41.701435";"-095.492423";"PANAMA";"IA";"SHELBY";"STANDARD"
"22853";"51563";"+41.634002";"-095.788095";"PERSIA";"IA";"HARRISON";"STANDARD"
"22854";"51564";"+41.805536";"-095.898207";"PISGAH";"IA";"HARRISON";"STANDARD"
"22855";"51565";"+41.708156";"-095.449890";"PORTSMOUTH";"IA";"SHELBY";"STANDARD"
"22856";"51566";"+41.030516";"-095.194040";"RED OAK";"IA";"MONTGOMERY";"STANDARD"
"22857";"51570";"+41.476766";"-095.370203";"SHELBY";"IA";"POTTAWATTAMIE";"STANDARD"
"22858";"51571";"+41.110642";"-095.604984";"SILVER CITY";"IA";"MILLS";"STANDARD"
"22859";"51572";"+41.994014";"-095.778514";"SOLDIER";"IA";"MONONA";"STANDARD"
"22860";"51573";"+40.980119";"-095.115799";"STANTON";"IA";"MONTGOMERY";"STANDARD"
"22861";"51574";"+41.595663";"-095.441923";"TENNANT";"IA";"SHELBY";"STANDARD"
"22862";"51575";"+41.230742";"-095.608582";"TREYNOR";"IA";"POTTAWATTAMIE";"PO BOX ONLY"
"22863";"51576";"+41.382994";"-095.721535";"UNDERWOOD";"IA";"POTTAWATTAMIE";"STANDARD"
"22864";"51577";"+41.418923";"-095.302966";"WALNUT";"IA";"POTTAWATTAMIE";"STANDARD"
"22865";"51578";"+41.719899";"-095.395187";"WESTPHALIA";"IA";"SHELBY";"STANDARD"
"22866";"51579";"+41.745172";"-095.716704";"WOODBINE";"IA";"HARRISON";"STANDARD"
