"56";"00705";"+18.128092";"-066.268717";"AIBONITO";"PR";"AIBONITO";"STANDARD"
"57";"00707";"+18.007014";"-065.898719";"MAUNABO";"PR";"MAUNABO";"STANDARD"
"58";"00714";"+17.967510";"-066.041380";"ARROYO";"PR";"ARROYO";"STANDARD"
"59";"00715";"+18.011854";"-066.563721";"MERCEDITA";"PR";"PONCE";"STANDARD"
"60";"00716";"+18.001995";"-066.607429";"PONCE";"PR";"PONCE";"STANDARD"
"61";"00717";"+18.001995";"-066.607429";"PONCE";"PR";"PONCE";"STANDARD"
"62";"00718";"+18.221390";"-065.778310";"NAGUABO";"PR";"NAGUABO";"STANDARD"
"63";"00719";"+18.298017";"-066.229751";"NARANJITO";"PR";"NARANJITO";"STANDARD"
"64";"00720";"+18.226862";"-066.394020";"OROCOVIS";"PR";"OROCOVIS";"STANDARD"
"65";"00721";"+18.364161";"-065.778288";"PALMER";"PR";"RIO GRANDE";"STANDARD"
"66";"00723";"+18.009994";"-066.010572";"PATILLAS";"PR";"PATILLAS";"STANDARD"
"67";"00725";"+18.212965";"-066.058033";"CAGUAS";"PR";"CAGUAS";"STANDARD"
"68";"00726";"+18.212965";"-066.058033";"CAGUAS";"PR";"CAGUAS";"STANDARD"
"69";"00727";"+18.212965";"-066.058033";"CAGUAS";"PR";"CAGUAS";"STANDARD"
"70";"00728";"+18.001995";"-066.607429";"PONCE";"PR";"PONCE";"STANDARD"
"71";"00729";"+18.333093";"-065.883864";"CANOVANAS";"PR";"CANOVANAS";"STANDARD"
"72";"00730";"+18.001995";"-066.607429";"PONCE";"PR";"PONCE";"STANDARD"
"73";"00731";"+18.038310";"-066.626344";"PONCE";"PR";"PONCE";"STANDARD"
"74";"00732";"+18.021781";"-066.613742";"PONCE";"PR";"PONCE";"STANDARD"
"75";"00733";"+18.019331";"-066.619165";"PONCE";"PR";"PONCE";"STANDARD"
"76";"00734";"+17.999499";"-066.643934";"PONCE";"PR";"PONCE";"STANDARD"
"77";"00735";"+18.264872";"-065.594769";"CEIBA";"PR";"CEIBA";"STANDARD"
"78";"00736";"+18.102967";"-066.139274";"CAYEY";"PR";"CAYEY";"STANDARD"
"79";"00737";"+18.102967";"-066.139274";"CAYEY";"PR";"CAYEY";"STANDARD"
"80";"00738";"+18.359381";"-065.611361";"FAJARDO";"PR";"FAJARDO";"STANDARD"
"81";"00739";"+18.181469";"-066.169519";"CIDRA";"PR";"CIDRA";"STANDARD"
"82";"00740";"+18.331958";"-065.638780";"PUERTO REAL";"PR";"FAJARDO";"STANDARD"
"83";"00741";"+18.162156";"-065.753485";"PUNTA SANTIAGO";"PR";"HUMACAO";"STANDARD"
"84";"00742";"+18.264872";"-065.594769";"ROOSEVELT ROADS";"PR";"CEIBA";"STANDARD"
"85";"00744";"+18.206329";"-065.743058";"RIO BLANCO";"PR";"NAGUABO";"PO BOX ONLY"
"86";"00745";"+18.367347";"-065.816583";"RIO GRANDE";"PR";"RIO GRANDE";"STANDARD"
"87";"00751";"+17.998520";"-066.264825";"SALINAS";"PR";"SALINAS";"STANDARD"
"88";"00754";"+18.187584";"-065.962389";"SAN LORENZO";"PR";"SAN LORENZO";"STANDARD"
"89";"00757";"+17.991233";"-066.395543";"SANTA ISABEL";"PR";"SANTA ISABEL";"STANDARD"
"90";"00765";"+18.123347";"-065.460356";"VIEQUES";"PR";"VIEQUES";"STANDARD"
"91";"00766";"+18.120519";"-066.496607";"VILLALBA";"PR";"VILLALBA";"STANDARD"
"92";"00767";"+18.045522";"-065.886988";"YABUCOA";"PR";"YABUCOA";"STANDARD"
"93";"00769";"+18.095992";"-066.350810";"COAMO";"PR";"COAMO";"STANDARD"
"94";"00771";"+18.196576";"-065.871970";"LAS PIEDRAS";"PR";"LAS PIEDRAS";"STANDARD"
"95";"00772";"+18.447406";"-065.899357";"LOIZA";"PR";"LOIZA";"STANDARD"
"96";"00773";"+18.366027";"-065.708138";"LUQUILLO";"PR";"LUQUILLO";"STANDARD"
"97";"00775";"+18.323736";"-065.296467";"CULEBRA";"PR";"CULEBRA";"PO BOX ONLY"
"98";"00777";"+18.206489";"-065.901774";"JUNCOS";"PR";"JUNCOS";"STANDARD"
"99";"00778";"+18.259092";"-065.974641";"GURABO";"PR";"GURABO";"STANDARD"
"100";"00780";"+18.001995";"-066.607429";"COTO LAUREL";"PR";"PONCE";"STANDARD"
"101";"00782";"+18.224958";"-066.219885";"COMERIO";"PR";"COMERIO";"STANDARD"
"102";"00783";"+18.304369";"-066.330525";"COROZAL";"PR";"COROZAL";"STANDARD"
"103";"00784";"+17.992290";"-066.139253";"GUAYAMA";"PR";"GUAYAMA";"STANDARD"
"104";"00785";"+18.018822";"-066.795603";"GUAYAMA";"PR";"GUAYANILLA";"STANDARD"
"105";"00786";"+18.128092";"-066.268717";"LA PLATA";"PR";"AIBONITO";"PO BOX ONLY"
"106";"00791";"+18.138029";"-065.788499";"HUMACAO";"PR";"HUMACAO";"STANDARD"
"107";"00792";"+18.138029";"-065.788499";"HUMACAO";"PR";"HUMACAO";"STANDARD"
"108";"00794";"+18.200898";"-066.307236";"BARRANQUITAS";"PR";"BARRANQUITAS";"STANDARD"
"109";"00795";"+17.997367";"-066.493218";"JUANA DIAZ";"PR";"JUANA DIAZ";"STANDARD"
"110";"00801";"+18.322285";"-064.963715";"ST THOMAS";"VI";"SAINT THOMAS";"STANDARD"
"111";"00802";"+18.322285";"-064.963715";"ST THOMAS";"VI";"SAINT THOMAS";"STANDARD"
"112";"00803";"+18.322285";"-064.963715";"ST THOMAS";"VI";"SAINT THOMAS";"STANDARD"
"113";"00804";"+18.322285";"-064.963715";"ST THOMAS";"VI";"SAINT THOMAS";"STANDARD"
"114";"00805";"+18.322285";"-064.963715";"ST THOMAS";"VI";"SAINT THOMAS";"STANDARD"
"115";"00820";"+17.734211";"-064.734694";"CHRISTIANSTED";"VI";"SAINT CROIX";"STANDARD"
"116";"00821";"+17.734211";"-064.734694";"CHRISTIANSTED";"VI";"SAINT CROIX";"STANDARD"
"117";"00822";"+17.734211";"-064.734694";"CHRISTIANSTED";"VI";"SAINT CROIX";"STANDARD"
"118";"00823";"+17.734211";"-064.734694";"CHRISTIANSTED";"VI";"SAINT CROIX";"STANDARD"
"119";"00824";"+17.734211";"-064.734694";"CHRISTIANSTED";"VI";"SAINT CROIX";"STANDARD"
"120";"00830";"+18.328160";"-064.740737";"ST JOHN";"VI";"SAINT JOHN";"STANDARD"
"121";"00831";"+18.328160";"-064.740737";"ST JOHN";"VI";"SAINT JOHN";"STANDARD"
"122";"00840";"+17.734211";"-064.734694";"FREDERIKSTED";"VI";"SAINT CROIX";"STANDARD"
"123";"00841";"+17.734211";"-064.734694";"FREDERIKSTED";"VI";"SAINT CROIX";"STANDARD"
"124";"00850";"+17.734211";"-064.734694";"KINGSHILL";"VI";"SAINT CROIX";"STANDARD"
"125";"00851";"+17.734211";"-064.734694";"KINGSHILL";"VI";"SAINT CROIX";"STANDARD"
"126";"00901";"+18.465901";"-066.103568";"SAN JUAN";"PR";"SAN JUAN";"STANDARD"
"127";"00902";"+18.410462";"-066.060533";"SAN JUAN";"PR";"SAN JUAN";"STANDARD"
"128";"00906";"+18.410462";"-066.060533";"SAN JUAN";"PR";"SAN JUAN";"STANDARD"
"129";"00907";"+18.451647";"-066.077003";"SAN JUAN";"PR";"SAN JUAN";"STANDARD"
"130";"00908";"+18.410462";"-066.060533";"SAN JUAN";"PR";"SAN JUAN";"STANDARD"
"131";"00909";"+18.443384";"-066.068133";"SAN JUAN";"PR";"SAN JUAN";"STANDARD"
"132";"00910";"+18.410462";"-066.060533";"SAN JUAN";"PR";"SAN JUAN";"STANDARD"
"133";"00911";"+18.450828";"-066.057859";"SAN JUAN";"PR";"SAN JUAN";"STANDARD"
"134";"00912";"+18.444187";"-066.059859";"SAN JUAN";"PR";"SAN JUAN";"STANDARD"
"135";"00913";"+18.450735";"-066.043352";"SAN JUAN";"PR";"SAN JUAN";"STANDARD"
"136";"00914";"+18.410462";"-066.060533";"SAN JUAN";"PR";"SAN JUAN";"STANDARD"
"137";"00915";"+18.437896";"-066.048087";"SAN JUAN";"PR";"SAN JUAN";"STANDARD"
"138";"00916";"+18.410462";"-066.060533";"SAN JUAN";"PR";"SAN JUAN";"STANDARD"
"139";"00917";"+18.422018";"-066.050602";"SAN JUAN";"PR";"SAN JUAN";"STANDARD"
"140";"00918";"+18.419069";"-066.062319";"SAN JUAN";"PR";"SAN JUAN";"STANDARD"
"141";"00919";"+18.410462";"-066.060533";"SAN JUAN";"PR";"SAN JUAN";"STANDARD"
"142";"00920";"+18.406808";"-066.091885";"SAN JUAN";"PR";"SAN JUAN";"STANDARD"
"143";"00921";"+18.390429";"-066.066124";"SAN JUAN";"PR";"SAN JUAN";"STANDARD"
"144";"00922";"+18.410462";"-066.060533";"SAN JUAN";"PR";"SAN JUAN";"STANDARD"
"145";"00923";"+18.410775";"-066.036708";"SAN JUAN";"PR";"SAN JUAN";"STANDARD"
"146";"00924";"+18.396392";"-066.011460";"SAN JUAN";"PR";"SAN JUAN";"STANDARD"
